time,x,y,z,qx,qy,qz,qw,j0,j1,j2,j3,j4,j5,j6
1536479970.838329534,-0.309897,0.319034,0.45182,0.383273,-0.308936,0.822041,0.286197,0.652072,-0.47604,1.74754,-1.04821,-1.34695,-0.625686,-0.0113947
1536479970.858845386,-0.30884,0.317894,0.45428,0.382742,-0.30841,0.822125,0.287233,0.651768,-0.469273,1.74678,-1.04796,-1.34684,-0.634414,-0.0113633
1536479970.880256340,-0.307716,0.316686,0.45685,0.382187,-0.307851,0.822214,0.288315,0.65145,-0.462175,1.74598,-1.04769,-1.34671,-0.64357,-0.0113303
1536479970.900929884,-0.306524,0.31541,0.459526,0.381608,-0.30726,0.822308,0.289442,0.651117,-0.454752,1.74514,-1.04741,-1.34659,-0.653145,-0.0112959
1536479970.922409500,-0.305263,0.314065,0.462303,0.381007,-0.306635,0.822407,0.290613,0.65077,-0.447012,1.74427,-1.04711,-1.34645,-0.663129,-0.01126
1536479970.943130231,-0.303933,0.312651,0.465177,0.380383,-0.305976,0.822512,0.291824,0.650409,-0.438962,1.74336,-1.04681,-1.34631,-0.673512,-0.0112226
1536479970.964396372,-0.302532,0.311168,0.468143,0.379739,-0.305283,0.822622,0.293075,0.650034,-0.430611,1.74242,-1.04649,-1.34617,-0.684285,-0.0111838
1536479970.985478539,-0.30106,0.309615,0.471196,0.379074,-0.304557,0.822738,0.294363,0.649646,-0.421967,1.74145,-1.04617,-1.34602,-0.695436,-0.0111437
1536479971.006259836,-0.299516,0.307993,0.474331,0.37839,-0.303796,0.82286,0.295687,0.649246,-0.413037,1.74044,-1.04583,-1.34586,-0.706954,-0.0111023
1536479971.027134757,-0.2979,0.306301,0.477543,0.377688,-0.303,0.822987,0.297044,0.648833,-0.403831,1.73941,-1.04548,-1.34571,-0.718829,-0.0110596
1536479971.047770698,-0.29621,0.30454,0.480827,0.376968,-0.30217,0.82312,0.298432,0.648408,-0.394359,1.73834,-1.04512,-1.34554,-0.731048,-0.0110156
1536479971.068417741,-0.294447,0.302709,0.484177,0.376231,-0.301306,0.823259,0.299848,0.647971,-0.384628,1.73724,-1.04476,-1.34537,-0.743599,-0.0109704
1536479971.089051963,-0.29261,0.300809,0.487589,0.375479,-0.300407,0.823404,0.301292,0.647523,-0.37465,1.73612,-1.04438,-1.3452,-0.75647,-0.0109241
1536479971.109788764,-0.290699,0.298841,0.491055,0.374712,-0.299473,0.823555,0.30276,0.647065,-0.364433,1.73497,-1.04399,-1.34502,-0.769649,-0.0108767
1536479971.130403811,-0.288715,0.296804,0.494571,0.37393,-0.298505,0.823712,0.304251,0.646596,-0.353989,1.73379,-1.0436,-1.34484,-0.783121,-0.0108282
1536479971.151386729,-0.286656,0.2947,0.498131,0.373136,-0.297503,0.823876,0.305761,0.646118,-0.343326,1.73259,-1.04319,-1.34466,-0.796875,-0.0107788
