time,x,y,z,qx,qy,qz,qw
1535564707.514603379,0.227044,0.646654,2.78338,0.344507,0.212791,-0.701866,0.58602
1535564707.532390775,0.227846,0.646786,2.78176,0.339282,0.221643,-0.69681,0.591792
1535564707.553965563,0.226062,0.647881,2.78177,0.342539,0.218298,-0.700284,0.58704
1535564707.577827460,0.229257,0.649026,2.78071,0.34237,0.222383,-0.698081,0.588228
1535564707.600145206,0.22692,0.650433,2.78151,0.341541,0.220895,-0.699277,0.58785
1535564707.621257907,0.225236,0.652229,2.78257,0.342647,0.219775,-0.698387,0.588683
1535564707.647743492,0.221572,0.651939,2.7805,0.346582,0.224022,-0.696274,0.587281
1535564707.668037541,0.220507,0.651693,2.78085,0.35145,0.225208,-0.698398,0.581381
1535564707.679693948,0.219719,0.652371,2.78046,0.351939,0.228293,-0.69558,0.583258
1535564707.690086823,0.219304,0.652959,2.7806,0.351715,0.230054,-0.694843,0.583579
1535564707.711766182,0.219216,0.654346,2.78024,0.353888,0.235877,-0.690226,0.585418
1535564707.733312400,0.219707,0.655218,2.78009,0.358938,0.239113,-0.687676,0.58403
1535564707.755068988,0.218278,0.655697,2.77891,0.36105,0.244146,-0.684459,0.584424
1535564707.778989522,0.217777,0.658691,2.77959,0.362595,0.246983,-0.682766,0.584256
1535564707.800172754,0.215844,0.659632,2.77923,0.368712,0.248202,-0.683,0.579619
1535564707.822564797,0.213802,0.66372,2.78287,0.367249,0.247788,-0.680251,0.583942
1535564707.846291463,0.212537,0.66598,2.78298,0.373941,0.24961,-0.677531,0.582079
1535564707.867142786,0.209397,0.667686,2.7825,0.377721,0.254523,-0.67448,0.581053
1535564707.892324839,0.207563,0.669324,2.78431,0.378067,0.259029,-0.671513,0.582272
1535564707.914649250,0.205182,0.669972,2.7867,0.382042,0.260347,-0.670054,0.580767
1535564707.938125467,0.20263,0.670583,2.78788,0.385047,0.263162,-0.668018,0.579859
1535564707.958422533,0.200943,0.672227,2.7917,0.389874,0.264609,-0.66478,0.579697
1535564707.977331300,0.196389,0.674034,2.79392,0.393565,0.26301,-0.663106,0.579847
1535564708.003674672,0.195088,0.675247,2.79646,0.395433,0.267895,-0.658982,0.58104
1535564708.026203174,0.191298,0.677668,2.80125,0.400633,0.263681,-0.656962,0.581692
1535564708.044593454,0.187412,0.679553,2.80417,0.40586,0.261995,-0.654785,0.581286
1535564708.067920418,0.182937,0.681155,2.80544,0.412016,0.264452,-0.651682,0.579326
1535564708.093659409,0.181997,0.682451,2.8063,0.409654,0.274129,-0.647928,0.580712
1535564708.112088822,0.178078,0.684949,2.80803,0.418006,0.275221,-0.645168,0.577307
1535564708.136255749,0.176845,0.686051,2.80722,0.416629,0.280398,-0.641659,0.579716
1535564708.149669906,0.174794,0.687206,2.80707,0.420503,0.283171,-0.640208,0.57717
1535564708.171499860,0.171647,0.690842,2.80688,0.423872,0.293889,-0.634615,0.575522
1535564708.191340487,0.168423,0.69557,2.80727,0.426013,0.301959,-0.627201,0.577886
1535564708.213394011,0.166173,0.700108,2.80814,0.425796,0.306372,-0.6236,0.579618
1535564708.236761545,0.160259,0.706882,2.81237,0.426387,0.305954,-0.622368,0.580728
1535564708.257461200,0.156729,0.711556,2.81528,0.426309,0.307946,-0.619423,0.582876
1535564708.281062330,0.151696,0.715565,2.8141,0.429399,0.312179,-0.621558,0.576044
1535564708.305115870,0.150632,0.721312,2.81527,0.422855,0.321543,-0.614491,0.583271
1535564708.338928033,0.146112,0.72676,2.81584,0.423753,0.323736,-0.606679,0.58955
1535564708.355705834,0.142147,0.731148,2.81536,0.421694,0.327764,-0.604109,0.591437
1535564708.368895648,0.138918,0.736336,2.81706,0.422347,0.331772,-0.597047,0.595891
1535564708.392299956,0.134429,0.740046,2.8185,0.425032,0.33242,-0.593247,0.597413
1535564708.416925059,0.131131,0.742715,2.81979,0.425102,0.335354,-0.589687,0.599246
1535564708.435733281,0.12723,0.743908,2.82181,0.426538,0.332171,-0.588821,0.600847
1535564708.450805977,0.124301,0.745512,2.82305,0.42727,0.329981,-0.587955,0.602381
1535564708.472597321,0.115656,0.749398,2.82508,0.427952,0.330212,-0.583144,0.606432
1535564708.491941314,0.112998,0.752534,2.83036,0.428006,0.33445,-0.582698,0.604498
1535564708.510616694,0.110176,0.75379,2.82999,0.421819,0.340939,-0.582852,0.605073
1535564708.525719843,0.101299,0.756287,2.83219,0.424327,0.342269,-0.583296,0.602133
1535564708.547206408,0.0959466,0.759518,2.8336,0.422684,0.343005,-0.582257,0.603873
