time,x,y,z,qx,qy,qz,qw
1536128156.743901550,0.264288,-0.913891,0.291946,-0.425978,-0.613817,-0.576363,0.331026
1536128156.755654739,0.264272,-0.914004,0.291745,-0.425769,-0.614166,-0.576407,0.33057
1536128156.765765625,0.264248,-0.913906,0.291856,-0.425832,-0.614632,-0.576031,0.330276
1536128156.777176993,0.264303,-0.913898,0.291945,-0.425962,-0.614156,-0.576213,0.330678
1536128156.789637251,0.264356,-0.913935,0.291867,-0.426117,-0.614159,-0.57621,0.330479
1536128156.799189256,0.264317,-0.913944,0.29184,-0.426168,-0.614215,-0.576173,0.330373
1536128156.810533639,0.264248,-0.913974,0.291834,-0.426079,-0.614256,-0.576071,0.330588
1536128156.822144622,0.264233,-0.91392,0.291804,-0.426021,-0.614034,-0.576305,0.330668
1536128156.832936214,0.264231,-0.913848,0.29182,-0.425961,-0.614185,-0.576245,0.33057
1536128156.846054850,0.264189,-0.913825,0.291797,-0.425987,-0.614337,-0.576113,0.330483
1536128156.855761709,0.264136,-0.913898,0.291834,-0.425996,-0.614218,-0.576178,0.330581
1536128156.867035003,0.264247,-0.914002,0.291653,-0.426037,-0.614226,-0.576197,0.330478
1536128156.879357602,0.264413,-0.914068,0.2918,-0.426166,-0.614153,-0.576025,0.330748
1536128156.888157718,0.2644,-0.913857,0.291733,-0.426225,-0.614079,-0.576113,0.330657
1536128156.901467435,0.264452,-0.913733,0.291756,-0.426299,-0.614141,-0.576076,0.33051
1536128156.911708996,0.264325,-0.913638,0.291563,-0.426303,-0.614162,-0.576087,0.330446
1536128156.922404913,0.264204,-0.913814,0.291743,-0.426329,-0.614126,-0.576116,0.33043
1536128156.935602792,0.264129,-0.913882,0.291713,-0.426229,-0.614108,-0.57613,0.330568
1536128156.944961373,0.264154,-0.913862,0.291782,-0.426261,-0.614048,-0.576137,0.330625
1536128156.959355279,0.264113,-0.91385,0.291749,-0.42624,-0.614102,-0.576088,0.330638
1536128156.968862371,0.264064,-0.913991,0.291601,-0.426268,-0.614074,-0.576138,0.330565
1536128156.978169887,0.264191,-0.914058,0.291661,-0.426327,-0.6142,-0.576036,0.330434
1536128156.990426422,0.264137,-0.914097,0.291659,-0.426312,-0.614145,-0.576069,0.330497
1536128157.000249094,0.264093,-0.914091,0.291699,-0.426233,-0.614081,-0.57616,0.33056
1536128157.012917500,0.264142,-0.913912,0.291909,-0.426174,-0.614172,-0.576117,0.330542
1536128157.024923558,0.264149,-0.913862,0.29188,-0.426145,-0.614117,-0.576159,0.33061
1536128157.033672708,0.264185,-0.913943,0.29178,-0.426155,-0.614112,-0.576141,0.330637
1536128157.047092948,0.264217,-0.913972,0.291725,-0.426239,-0.61414,-0.576058,0.330622
