time,x,y,z,qx,qy,qz,qw
1535249854.549247331,0.781204,-1.24619,0.226447,0.171285,0.831608,0.119339,0.514633
1535249854.557054435,0.781093,-1.24641,0.226292,0.171072,0.831738,0.119002,0.514572
1535249854.566229055,0.78096,-1.24646,0.226205,0.170901,0.831762,0.118387,0.514733
1535249854.574616965,0.780818,-1.24663,0.226209,0.170466,0.831905,0.118424,0.514637
1535249854.589567476,0.780196,-1.24706,0.225766,0.170839,0.831614,0.118189,0.515037
1535249854.599654849,0.780262,-1.24712,0.22601,0.170123,0.831616,0.11859,0.51518
1535249854.612341707,0.780505,-1.24682,0.225786,0.170711,0.831668,0.118858,0.514838
1535249854.620825606,0.780517,-1.24691,0.225217,0.17052,0.831647,0.118864,0.514935
1535249854.633633884,0.780627,-1.24682,0.225354,0.170299,0.831583,0.118873,0.51511
1535249854.648010987,0.780717,-1.24632,0.225131,0.170226,0.831638,0.119787,0.514832
1535249854.654539007,0.780032,-1.24591,0.225306,0.169528,0.831682,0.119732,0.515005
1535249854.664967045,0.780247,-1.24571,0.225502,0.169207,0.8315,0.119248,0.515516
1535249854.678323226,0.780801,-1.24564,0.225477,0.170164,0.831559,0.120697,0.514768
1535249854.688022648,0.78067,-1.24572,0.225741,0.172656,0.831143,0.120071,0.514757
1535249854.712050759,0.780276,-1.246,0.225352,0.170564,0.831126,0.120368,0.515411
1535249854.721014991,0.78035,-1.24556,0.225007,0.17049,0.830886,0.12106,0.515662
1535249854.733157346,0.779781,-1.24527,0.224814,0.170826,0.831136,0.120642,0.515246
1535249854.743509207,0.779671,-1.24531,0.224525,0.169582,0.831351,0.120465,0.51535
1535249854.758211584,0.779474,-1.24537,0.224622,0.170865,0.831384,0.120887,0.514775
1535249854.768194606,0.779376,-1.24567,0.224542,0.170229,0.831132,0.121367,0.515279
1535249854.781630167,0.779401,-1.24556,0.224478,0.170806,0.831069,0.12163,0.515127
1535249854.789058101,0.779335,-1.24528,0.224396,0.170294,0.831253,0.121143,0.515115
1535249854.800881498,0.779433,-1.24518,0.224543,0.170049,0.831105,0.120907,0.51549
1535249854.810630295,0.779609,-1.24509,0.224688,0.16969,0.831119,0.120795,0.515611
1535249854.835568733,0.779578,-1.24501,0.22472,0.169705,0.831093,0.120855,0.515635
1535249854.848201486,0.779864,-1.24465,0.225177,0.169555,0.830627,0.121714,0.516233
1535249854.866010311,0.779797,-1.24456,0.225424,0.169672,0.830546,0.121819,0.516299
1535249854.878220006,0.779851,-1.24458,0.22502,0.168837,0.830661,0.12107,0.516565
1535249854.891085731,0.78004,-1.24478,0.225371,0.169633,0.830744,0.122299,0.51588
1535249854.914984351,0.78018,-1.2448,0.22573,0.170758,0.830177,0.122039,0.516483
1535249854.934406768,0.779772,-1.24449,0.225476,0.169593,0.830297,0.121761,0.516739
1535249854.946982253,0.779675,-1.24445,0.225414,0.168375,0.830422,0.121211,0.517067
1535249854.956447847,0.779896,-1.24446,0.225429,0.168766,0.830473,0.121331,0.516829
1535249854.969752816,0.779949,-1.24425,0.225362,0.168718,0.830433,0.121247,0.516929
1535249854.978469105,0.780154,-1.24426,0.225602,0.16853,0.83051,0.1211,0.5169
1535249854.991759235,0.78009,-1.2442,0.225763,0.168857,0.8306,0.121624,0.516525
1535249855.001759463,0.779927,-1.24388,0.225468,0.169016,0.830697,0.121404,0.516369
1535249855.021803671,0.779775,-1.2438,0.225674,0.168884,0.830285,0.121855,0.516969
1535249855.033613123,0.779753,-1.24379,0.225713,0.167922,0.830344,0.122142,0.51712
1535249855.040108262,0.779897,-1.24385,0.225486,0.168508,0.830372,0.12177,0.516972
1535249855.050946127,0.779836,-1.24395,0.225611,0.168323,0.830261,0.121532,0.517267
1535249855.067923639,0.779709,-1.24365,0.225675,0.168085,0.830132,0.122064,0.517426
1535249855.095037818,0.779885,-1.24316,0.224873,0.167825,0.830291,0.121719,0.517335
