-1.29009148,-1.68104394,1.13176245,-0.39963023,-0.35126055,-0.00763778,-1.31845316
-1.29009148,-1.68104394,1.13176245,-0.39963023,-0.35126055,-0.00763778,-1.31845316
-1.22894566,-1.31562543,-0.57005714,-0.79472634,-1.49348357,-0.41292638,-2.12363186
-0.59075623,-1.5325414,1.15215826,-0.90366951,1.72078384,-1.54128971,-1.19345873
0.238127,-0.9927566,2.54622548,-1.5036045,1.70343826,-1.58576341,-1.13510662
1.70850764,-1.20409762,2.49999896,-1.69005085,-0.34939132,-1.67348858,-1.64720132
-0.28534732,-0.47248565,2.00247354,-0.72993609,-0.94350063,-1.38858051,-1.98282026
-0.72900125,-1.14509164,1.21709965,-0.53300532,-0.30258958,-1.80547181,-2.06033405
-0.18295739,-1.09624008,0.88544673,-1.42397531,-1.43889541,-1.74729332,-1.37974985
