time,curr_cmd0,curr_cmd1,curr_cmd2,curr_cmd3,curr_cmd4,curr_cmd5,curr_cmd6
1535942023.158957489,-0.420025,0.281789,-0.236444,-0.132909,0.211894,-0.0109573,0.243395
1535942023.165155282,-0.418391,0.281867,-0.237003,-0.132132,0.211679,-0.00872639,0.243066
1535942023.171257265,-0.419077,0.281931,-0.237535,-0.130953,0.210662,-0.0115609,0.245388
1535942023.177442376,-0.419709,0.282138,-0.237046,-0.1321,0.212899,-0.0103367,0.246946
1535942023.183546551,-0.418055,0.281825,-0.237487,-0.131877,0.213442,-0.00840804,0.243947
1535942023.189593859,-0.419732,0.281497,-0.236288,-0.131621,0.21421,-0.00990003,0.241689
1535942023.195794934,-0.418064,0.28168,-0.237426,-0.133207,0.21482,-0.00709865,0.241344
1535942023.201901609,-0.416594,0.281956,-0.237466,-0.131789,0.213495,-0.0102649,0.244905
1535942023.208070835,-0.413933,0.281811,-0.236896,-0.134419,0.214785,-0.0098852,0.243577
1535942023.214184031,-0.408062,0.281361,-0.236237,-0.135767,0.215903,-0.00643988,0.242443
1535942023.220328253,-0.403676,0.283971,-0.236767,-0.136898,0.216285,-0.00511927,0.241006
1535942023.226598586,-0.402042,0.285656,-0.238737,-0.136298,0.215426,-0.00595122,0.241184
1535942023.232754074,-0.399486,0.285602,-0.238688,-0.138268,0.214926,-0.00819085,0.242844
1535942023.238801224,-0.40237,0.284169,-0.236673,-0.138179,0.213447,-0.0101154,0.243225
1535942023.245000346,-0.397515,0.284113,-0.237338,-0.13733,0.21319,-0.00661666,0.237058
1535942023.251112729,-0.39325,0.283907,-0.237212,-0.137327,0.210367,-0.00517776,0.236681
1535942023.257416872,-0.401259,0.283671,-0.237188,-0.137295,0.210579,-0.00811812,0.238721
1535942023.263668642,-0.396805,0.283668,-0.236105,-0.138104,0.211998,-0.00916238,0.241475
1535942023.269854900,-0.396749,0.283436,-0.235616,-0.138866,0.213017,-0.00781314,0.242476
1535942023.275968549,-0.397731,0.283202,-0.236789,-0.138029,0.213437,-0.0102322,0.240961
1535942023.282153112,-0.382339,0.284621,-0.237281,-0.138274,0.212231,-0.00923054,0.241051
1535942023.288298260,-0.382123,0.284149,-0.237208,-0.13715,0.210674,-0.00644138,0.240478
1535942023.294495538,-0.383028,0.284083,-0.237277,-0.137155,0.212139,-0.00516589,0.240861
1535942023.300565143,-0.380564,0.284361,-0.237365,-0.137387,0.212408,-0.00671579,0.238665
1535942023.306775065,-0.382655,0.284175,-0.236858,-0.137239,0.21296,-0.0145637,0.240561
1535942023.312865092,-0.381348,0.284011,-0.237959,-0.136589,0.212418,-0.0203065,0.241456
1535942023.318923884,-0.380065,0.283662,-0.237914,-0.138531,0.211885,-0.0230741,0.243141
1535942023.325035474,-0.360293,0.285682,-0.237941,-0.136063,0.20852,-0.0162896,0.239131
1535942023.331198765,-0.359946,0.285253,-0.237888,-0.137497,0.20769,-0.00359112,0.236552
1535942023.337281230,-0.361834,0.285154,-0.237903,-0.136888,0.208841,-0.00357552,0.237247
1535942023.343454316,-0.365703,0.285389,-0.238013,-0.135867,0.209152,-0.00479185,0.237514
1535942023.349600885,-0.368101,0.285169,-0.237428,-0.13735,0.20866,-0.00595374,0.231072
1535942023.355573966,-0.371414,0.285783,-0.239283,-0.13706,0.208015,-0.00553369,0.232714
1535942023.361789882,-0.346435,0.286603,-0.239664,-0.135059,0.206242,-0.00630595,0.232642
1535942023.367977338,-0.343917,0.28712,-0.239187,-0.13533,0.205218,-0.00874353,0.234951
1535942023.374074403,-0.345845,0.286834,-0.239728,-0.13461,0.205195,-0.00666914,0.233928
1535942023.380225215,-0.350763,0.28671,-0.238084,-0.134602,0.204829,-0.00925228,0.233075
1535942023.386330301,-0.356604,0.286895,-0.239308,-0.135605,0.206089,-0.00909864,0.236097
1535942023.392348984,-0.359794,0.286476,-0.239219,-0.134927,0.206354,-0.0064085,0.235461
1535942023.398451835,-0.36166,0.287012,-0.240406,-0.135413,0.20678,-0.00766044,0.234874
1535942023.404616731,-0.328493,0.289343,-0.239892,-0.131376,0.201333,-0.00806622,0.22871
1535942023.410721844,-0.338806,0.288875,-0.23986,-0.132613,0.201771,-0.00809847,0.228768
1535942023.416931348,-0.338552,0.288812,-0.239839,-0.131056,0.204025,-0.00826063,0.229975
1535942023.422984884,-0.345642,0.288845,-0.240449,-0.133345,0.20374,-0.00723406,0.231025
1535942023.429098337,-0.336481,0.289946,-0.241166,-0.13346,0.202106,-0.00682783,0.228372
1535942023.435358005,-0.323917,0.291407,-0.240851,-0.132948,0.202739,-0.00861386,0.230553
1535942023.441454699,-0.323257,0.290252,-0.239457,-0.133618,0.200972,-0.00824199,0.228013
1535942023.447599613,-0.292562,0.291534,-0.240572,-0.129824,0.196146,-0.00899618,0.223764
1535942023.453686260,-0.296747,0.290802,-0.240453,-0.129368,0.196201,-0.00626388,0.223448
1535942023.459817818,-0.30698,0.290856,-0.241096,-0.129294,0.19592,-0.00723897,0.221406
1535942023.465996883,-0.311891,0.291043,-0.240635,-0.129693,0.196365,-0.00636604,0.224011
1535942023.472171635,-0.317309,0.290637,-0.240607,-0.128286,0.197308,-0.00745843,0.226733
1535942023.478334023,-0.319177,0.290516,-0.240167,-0.128691,0.197329,-0.00753838,0.227279
1535942023.484478557,-0.285547,0.293728,-0.241185,-0.122192,0.190657,-0.00733612,0.218965
1535942023.490586565,-0.284642,0.29346,-0.241752,-0.124938,0.191029,-0.00836323,0.222692
1535942023.496969277,-0.288971,0.292967,-0.24168,-0.125,0.191089,-0.0102739,0.222055
1535942023.503090285,-0.29918,0.293132,-0.241773,-0.123978,0.191279,-0.0075482,0.220217
1535942023.509215450,-0.3057,0.293533,-0.241399,-0.123258,0.193556,-0.00939077,0.220465
1535942023.515418163,-0.309529,0.293224,-0.242044,-0.124874,0.196332,-0.0133882,0.22171
1535942023.552840745,-0.263696,0.295995,-0.242407,-0.120574,0.188557,-0.0188001,0.217439
1535942023.558986711,-0.28535,0.29542,-0.242641,-0.121634,0.184997,-0.0156874,0.213195
1535942023.565227433,-0.244799,0.299759,-0.244481,-0.115253,0.177093,-0.0156919,0.205104
1535942023.571385123,-0.25885,0.299143,-0.24444,-0.116277,0.175865,-0.0149075,0.208329
1535942023.577520582,-0.268556,0.298577,-0.244412,-0.11562,0.176309,-0.0152238,0.209596
1535942023.583747845,-0.27926,0.29848,-0.244981,-0.115903,0.17799,-0.0145874,0.208777
1535942023.589812376,-0.280674,0.298529,-0.24436,-0.116251,0.177384,-0.0149101,0.209374
1535942023.595974887,-0.288216,0.298281,-0.244253,-0.115461,0.176628,-0.0153753,0.210555
1535942023.602197102,-0.303974,0.297651,-0.244162,-0.116833,0.177665,-0.0157255,0.211048
1535942023.608408575,-0.254517,0.301917,-0.24535,-0.110123,0.170153,-0.0137394,0.201541
1535942023.614536530,-0.254187,0.301521,-0.245762,-0.109875,0.170472,-0.0138006,0.200307
1535942023.620590368,-0.258928,0.30132,-0.245691,-0.109759,0.171863,-0.0122399,0.200741
1535942023.626848696,-0.266732,0.3013,-0.245122,-0.109497,0.171996,-0.0150099,0.20364
1535942023.633046361,-0.270877,0.30126,-0.245741,-0.111057,0.174862,-0.00966414,0.20149
1535942023.639083487,-0.273787,0.302248,-0.245384,-0.113313,0.175083,-0.00552988,0.200171
1535942023.645282519,-0.211159,0.307463,-0.246842,-0.109737,0.167809,-0.0020894,0.190448
1535942023.651461374,-0.213442,0.306883,-0.247259,-0.108313,0.167536,-0.0022053,0.189811
1535942023.657588544,-0.222032,0.304769,-0.246343,-0.108298,0.169167,-0.00323311,0.191199
1535942023.663713952,-0.240876,0.302815,-0.246043,-0.107647,0.171013,-0.00761059,0.190102
1535942023.669993902,-0.259026,0.302547,-0.245561,-0.108264,0.173576,-0.00325936,0.188508
1535942023.676043705,-0.26815,0.302909,-0.246286,-0.109205,0.175596,-0.00285613,0.186949
1535942023.682097237,-0.276363,0.302732,-0.245867,-0.109243,0.176632,-0.00516856,0.189937
1535942023.688173402,-0.217805,0.306937,-0.246197,-0.101005,0.167767,-0.00578095,0.181387
1535942023.694303328,-0.225148,0.307095,-0.247506,-0.100728,0.168606,-0.0073085,0.184653
1535942023.700519137,-0.22989,0.307063,-0.24769,-0.102822,0.170386,-0.0072864,0.186893
1535942023.706747078,-0.241915,0.30703,-0.248404,-0.102793,0.170362,-0.00914616,0.188605
1535942023.712912140,-0.25391,0.306958,-0.24749,-0.102442,0.173553,-0.00688308,0.185394
1535942023.718983422,-0.260833,0.306966,-0.248264,-0.102516,0.176835,-0.00848441,0.18172
1535942023.725229969,-0.192116,0.312325,-0.251011,-0.0952507,0.165883,-0.0118671,0.176043
1535942023.731300528,-0.194163,0.312204,-0.251028,-0.0951766,0.162403,-0.0256863,0.178087
1535942023.737406730,-0.206045,0.311944,-0.249373,-0.0945748,0.160423,-0.0384755,0.182407
1535942023.743565920,-0.225733,0.311752,-0.250041,-0.0957085,0.15753,-0.0298276,0.178358
1535942023.749751805,-0.237594,0.311493,-0.250095,-0.0963962,0.155206,-0.0211139,0.176875
1535942023.755967127,-0.258049,0.310955,-0.250756,-0.0991056,0.154452,-0.0185602,0.175248
1535942023.761933923,-0.264406,0.310509,-0.251288,-0.0967338,0.152838,-0.0210896,0.175648
1535942023.768189468,-0.193339,0.316109,-0.252479,-0.0888951,0.139484,-0.0268796,0.165456
1535942023.774369387,-0.20691,0.315664,-0.25195,-0.0875921,0.139454,-0.0226984,0.16441
1535942023.780579212,-0.219373,0.315052,-0.251988,-0.0891957,0.138353,-0.021058,0.164911
1535942023.786646096,-0.237518,0.315144,-0.252853,-0.0884206,0.138874,-0.0205188,0.166745
1535942023.792671571,-0.253826,0.314532,-0.253529,-0.0863822,0.138082,-0.0196678,0.16598
1535942023.798720751,-0.261864,0.314469,-0.253244,-0.0873206,0.139878,-0.0186901,0.168296
1535942023.804914024,-0.27135,0.314033,-0.252874,-0.0880945,0.140435,-0.0202097,0.168396
1535942023.811081084,-0.197674,0.320137,-0.255474,-0.0796067,0.129508,-0.0184343,0.158005
