time,x,y,z,qx,qy,qz,qw
1535563942.160548310,-0.164181,0.654578,3.09534,0.342896,0.178712,-0.406829,0.827632
1535563942.180211138,-0.165161,0.654469,3.09617,0.342267,0.178319,-0.408318,0.827244
1535563942.208056763,-0.164578,0.655345,3.09521,0.342459,0.177609,-0.407153,0.827891
1535563942.226756046,-0.164348,0.65613,3.09537,0.341536,0.17755,-0.406657,0.828529
1535563942.248305294,-0.164767,0.655779,3.09593,0.341478,0.177423,-0.406628,0.828594
1535563942.275408988,-0.163548,0.656002,3.09651,0.337513,0.179343,-0.403937,0.831118
1535563942.295214124,-0.162714,0.656304,3.09691,0.338861,0.177688,-0.401948,0.831889
1535563942.314604672,-0.164421,0.654767,3.09681,0.340954,0.177971,-0.405085,0.829447
1535563942.340201963,-0.164807,0.654026,3.09614,0.342487,0.176269,-0.405227,0.82911
1535563942.360986519,-0.164024,0.653476,3.09536,0.344448,0.17781,-0.40479,0.828181
1535563942.380291986,-0.164305,0.653447,3.09586,0.342495,0.178735,-0.402911,0.829707
1535563942.404631328,-0.164164,0.654216,3.09623,0.339937,0.17908,-0.404166,0.830074
1535563942.429617981,-0.165765,0.654496,3.097,0.341636,0.177223,-0.404331,0.829695
1535563942.450772057,-0.165474,0.655374,3.09676,0.341142,0.176548,-0.404493,0.829963
1535563942.470713262,-0.164401,0.655332,3.0966,0.339915,0.178104,-0.404015,0.830367
1535563942.495158810,-0.163371,0.65591,3.09654,0.339559,0.178502,-0.40378,0.830541
1535563942.515587120,-0.16457,0.654438,3.09627,0.341813,0.17746,-0.404363,0.829556
1535563942.538240235,-0.163755,0.654459,3.09606,0.342547,0.177545,-0.404479,0.829178
1535563942.549701544,-0.163894,0.653947,3.09623,0.341757,0.177636,-0.405017,0.829222
1535563942.561387490,-0.16266,0.653955,3.0954,0.34271,0.178339,-0.404486,0.828937
1535563942.573104641,-0.162573,0.653792,3.0959,0.342193,0.179059,-0.404386,0.829044
1535563942.583964819,-0.162888,0.653562,3.09605,0.341517,0.17951,-0.403902,0.829461
1535563942.595906378,-0.162588,0.654084,3.09579,0.343618,0.178329,-0.404959,0.828333
1535563942.617772898,-0.164072,0.653586,3.09608,0.342504,0.177936,-0.404191,0.829252
1535563942.640417026,-0.163416,0.654517,3.09661,0.341531,0.178047,-0.40405,0.829699
1535563942.662308102,-0.162585,0.654571,3.09646,0.341801,0.178324,-0.404167,0.82947
1535563942.683802084,-0.162891,0.653646,3.09654,0.341867,0.179098,-0.403804,0.829454
1535563942.705650117,-0.162138,0.653644,3.09603,0.342457,0.178612,-0.404647,0.828904
1535563942.732218247,-0.161579,0.652573,3.09563,0.344311,0.17886,-0.404933,0.827942
1535563942.751563313,-0.16202,0.651391,3.09567,0.344872,0.179802,-0.405024,0.82746
1535563942.773095664,-0.161429,0.651438,3.09559,0.345584,0.18021,-0.404812,0.827179
1535563942.796637588,-0.161969,0.651742,3.09612,0.343713,0.180533,-0.403956,0.828305
1535563942.819031561,-0.162811,0.652429,3.09635,0.342241,0.180046,-0.405188,0.828418
1535563942.841772552,-0.16332,0.653201,3.09613,0.34403,0.178666,-0.404135,0.828491
1535563942.867486079,-0.163276,0.653757,3.0962,0.342678,0.17846,-0.40418,0.829073
1535563942.884364752,-0.163293,0.653401,3.09665,0.342207,0.178825,-0.404251,0.829155
1535563942.895271704,-0.163055,0.653348,3.09643,0.34278,0.179059,-0.403514,0.829226
1535563942.903354142,-0.163328,0.652891,3.09683,0.342317,0.178936,-0.404529,0.82895
1535563942.920047618,-0.163585,0.65242,3.09675,0.342773,0.178769,-0.404609,0.828758
1535563942.927409698,-0.162604,0.652355,3.09602,0.343854,0.179084,-0.404294,0.828396
1535563942.939499867,-0.163121,0.651935,3.09603,0.343792,0.179283,-0.404627,0.828216
1535563942.951868201,-0.163105,0.651243,3.09596,0.343689,0.179904,-0.404568,0.828153
1535563942.966336511,-0.16261,0.651238,3.09571,0.344282,0.179847,-0.40496,0.827727
1535563942.975144572,-0.162669,0.6507,3.09587,0.344104,0.180065,-0.404934,0.827767
1535563942.994293798,-0.162806,0.65045,3.0959,0.344629,0.180472,-0.404915,0.827469
1535563943.008403796,-0.162445,0.651194,3.09546,0.343256,0.179858,-0.403271,0.828975
1535563943.030381771,-0.161733,0.652588,3.09588,0.343419,0.181164,-0.403792,0.828369
1535563943.064880230,-0.161059,0.652247,3.09667,0.343397,0.183821,-0.403191,0.828085
1535563943.078193531,-0.159482,0.653535,3.09478,0.344867,0.182225,-0.401817,0.828495
1535563943.097613108,-0.156597,0.655428,3.09386,0.344554,0.183511,-0.401133,0.828673
1535563943.122187985,-0.154963,0.656418,3.0935,0.344503,0.182759,-0.400715,0.829062
1535563943.144575878,-0.150939,0.659062,3.09231,0.345283,0.18368,-0.399743,0.829004
1535563943.165806406,-0.146346,0.662125,3.09049,0.346094,0.184159,-0.398825,0.829002
1535563943.189499931,-0.145162,0.663073,3.08955,0.346926,0.183786,-0.398892,0.828704
1535563943.209630141,-0.140766,0.666128,3.08911,0.345474,0.184082,-0.396676,0.830307
1535563943.229886055,-0.140761,0.666484,3.08872,0.352067,0.182016,-0.397482,0.827603
1535563943.258614688,-0.140271,0.667877,3.08784,0.347316,0.182799,-0.397055,0.829641
1535563943.277497962,-0.141095,0.666253,3.08902,0.346489,0.183236,-0.400329,0.828316
1535563943.305315771,-0.141291,0.666112,3.08939,0.344126,0.184915,-0.399603,0.829278
1535563943.322841572,-0.139138,0.667062,3.08902,0.345265,0.184885,-0.400242,0.828503
1535563943.330728991,-0.140206,0.665439,3.08969,0.341762,0.186022,-0.402471,0.828621
1535563943.354941736,-0.136872,0.667113,3.08732,0.345021,0.185734,-0.398853,0.829084
1535563943.378214838,-0.1382,0.664851,3.08554,0.350451,0.184837,-0.404501,0.824256
1535563943.399786659,-0.135735,0.665249,3.08313,0.345788,0.187599,-0.406288,0.824723
1535563943.423004919,-0.132255,0.666659,3.08011,0.35051,0.188358,-0.40693,0.822236
1535563943.444632254,-0.132469,0.667745,3.07993,0.35818,0.187082,-0.408984,0.818193
1535563943.465567544,-0.131318,0.670143,3.07867,0.357613,0.187354,-0.409029,0.818357
1535563943.488685905,-0.128169,0.67243,3.07564,0.351728,0.191033,-0.409782,0.819678
1535563943.512809481,-0.127209,0.673134,3.07792,0.353366,0.188931,-0.40743,0.820633
1535563943.533414753,-0.125054,0.673707,3.07676,0.355236,0.189871,-0.410428,0.818111
1535563943.554533979,-0.122669,0.676074,3.07494,0.359239,0.190254,-0.413409,0.814766
1535563943.578043851,-0.121174,0.676507,3.07434,0.360952,0.190155,-0.421899,0.809664
1535563943.602321000,-0.12051,0.675868,3.07215,0.363672,0.190002,-0.421873,0.808496
1535563943.623789311,-0.118164,0.679381,3.06971,0.361412,0.19164,-0.419697,0.810253
1535563943.645413922,-0.119523,0.679863,3.06501,0.370686,0.189147,-0.415337,0.808895
1535563943.667765440,-0.118363,0.683326,3.0627,0.371374,0.189061,-0.422005,0.805139
1535563943.690918227,-0.117572,0.686489,3.06164,0.366555,0.191303,-0.426433,0.804485
1535563943.714065661,-0.114133,0.692023,3.06037,0.363883,0.191032,-0.426502,0.805725
1535563943.735377028,-0.116453,0.693546,3.05918,0.367306,0.188605,-0.42698,0.804489
1535563943.756119524,-0.11604,0.697931,3.05801,0.369505,0.185203,-0.425746,0.804926
1535563943.777825570,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563943.804400533,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563943.825791324,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563943.845471421,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563943.870770418,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563943.891040703,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563943.913335354,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563943.939411429,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563943.963176358,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563943.979392848,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.003089489,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.025341888,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.047101830,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.069526074,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.091321586,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.112425615,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.137767463,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.159928241,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.179294233,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.204909590,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.226816441,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.248173289,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.270776710,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.297145668,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.313917076,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.341774149,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.362067362,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.380152066,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.405281831,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.430084393,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.448346547,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.471103419,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.495908503,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.516969357,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.540143058,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.559677884,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.581715819,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.607323530,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.628919468,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.649502691,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.674743988,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.694427546,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.718058192,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.741022415,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.761760033,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.785297418,-0.116171,0.702635,3.05556,0.370862,0.183434,-0.431247,0.801773
1535563944.805879637,-0.0783445,0.860333,2.88949,0.386349,0.148507,-0.49552,0.763637
1535563944.832867380,-0.0732553,0.860863,2.88775,0.39815,0.139725,-0.488148,0.76398
1535563944.849402905,-0.0743632,0.864595,2.88693,0.403636,0.148966,-0.486437,0.760439
1535563944.877544699,-0.0731877,0.865192,2.88336,0.398364,0.15203,-0.480612,0.766293
1535563944.898449535,-0.0713379,0.8694,2.88226,0.395376,0.150349,-0.47992,0.768603
1535563944.917622228,-0.0727117,0.869391,2.87815,0.398337,0.14876,-0.479111,0.767888
1535563944.943107048,-0.0752465,0.867098,2.87519,0.393994,0.151805,-0.490051,0.76261
1535563944.963870763,-0.0760942,0.865875,2.87296,0.390357,0.150239,-0.491028,0.764161
1535563944.985719651,-0.0762971,0.868093,2.8717,0.390766,0.148347,-0.488451,0.765971
1535563945.007579776,-0.0787739,0.866021,2.87433,0.386712,0.148033,-0.488325,0.768166
1535563945.032577530,-0.0815761,0.864546,2.87358,0.384022,0.150248,-0.490757,0.767536
1535563945.052440165,-0.0851697,0.863437,2.87336,0.386759,0.149569,-0.489999,0.766778
1535563945.074838152,-0.0921881,0.858997,2.87542,0.384469,0.14747,-0.491045,0.767666
1535563945.096084404,-0.095747,0.855758,2.87338,0.39027,0.149425,-0.489113,0.765591
1535563945.123233465,-0.103001,0.854649,2.87361,0.396069,0.139318,-0.492096,0.762602
1535563945.150064592,-0.108977,0.850722,2.8736,0.388416,0.142737,-0.494995,0.764028
1535563945.163370841,-0.106927,0.850639,2.87529,0.384911,0.146137,-0.491361,0.767498
1535563945.188640675,-0.110293,0.850368,2.87521,0.389194,0.142138,-0.492588,0.765299
1535563945.208755136,-0.114095,0.8477,2.87744,0.385452,0.142804,-0.492624,0.767044
1535563945.229173090,-0.113569,0.845978,2.87655,0.386213,0.147008,-0.492942,0.765661
1535563945.253727389,-0.118096,0.84639,2.87661,0.389581,0.14151,-0.490815,0.766356
1535563945.277474035,-0.119104,0.845043,2.8754,0.390378,0.141772,-0.487388,0.768088
1535563945.296902323,-0.11703,0.844904,2.87395,0.38994,0.144897,-0.485142,0.769148
1535563945.321551697,-0.120017,0.847513,2.87234,0.392624,0.142366,-0.477987,0.772727
1535563945.345209692,-0.118772,0.84909,2.8731,0.38588,0.146702,-0.47604,0.776506
1535563945.363881672,-0.116405,0.852362,2.87232,0.381858,0.147378,-0.477388,0.777537
1535563945.390213730,-0.116976,0.854368,2.8715,0.377431,0.14846,-0.477072,0.779684
1535563945.411105728,-0.116668,0.85568,2.87227,0.370415,0.152177,-0.474878,0.783662
1535563945.436336352,-0.117712,0.855904,2.8716,0.371789,0.151493,-0.472835,0.784379
1535563945.453893434,-0.118799,0.855411,2.8709,0.373557,0.151333,-0.471163,0.784576
1535563945.478702177,-0.119213,0.855951,2.87136,0.36706,0.155285,-0.467492,0.789053
1535563945.511929030,-0.120729,0.855378,2.86958,0.370149,0.155903,-0.463836,0.789646
1535563945.530293316,-0.120853,0.855248,2.86795,0.374385,0.160492,-0.455749,0.791436
1535563945.542101696,-0.125672,0.853847,2.86658,0.377274,0.157009,-0.450155,0.79396
1535563945.565633367,-0.127603,0.854995,2.86593,0.379708,0.157425,-0.446471,0.794798
1535563945.590006906,-0.125367,0.858965,2.86667,0.364655,0.165201,-0.447817,0.799497
1535563945.610686004,-0.124403,0.860687,2.86674,0.365125,0.169087,-0.443377,0.800944
1535563945.634115172,-0.124229,0.86189,2.86562,0.360895,0.170461,-0.440301,0.80426
1535563945.655259224,-0.123382,0.864324,2.86438,0.357508,0.172349,-0.439211,0.805964
1535563945.676919055,-0.121894,0.865369,2.86396,0.355031,0.174151,-0.436719,0.808023
1535563945.702104442,-0.120224,0.866412,2.86049,0.359611,0.173736,-0.430758,0.809286
1535563945.721686262,-0.1174,0.867191,2.85891,0.362469,0.176952,-0.424116,0.810821
1535563945.745322107,-0.115738,0.868803,2.8601,0.357168,0.177842,-0.42356,0.813265
1535563945.768840604,-0.112497,0.869542,2.86015,0.360314,0.181619,-0.42198,0.811863
1535563945.789804947,-0.11084,0.869803,2.86089,0.362382,0.178457,-0.410397,0.817562
1535563945.812137085,-0.108289,0.870475,2.86163,0.363165,0.174386,-0.40302,0.821752
1535563945.833645556,-0.102944,0.871173,2.86001,0.363797,0.176557,-0.398569,0.823179
1535563945.856737646,-0.0998075,0.869662,2.86022,0.364048,0.177088,-0.400481,0.822025
1535563945.880173622,-0.0955029,0.870444,2.85976,0.36893,0.174393,-0.397269,0.821982
1535563945.901533486,-0.0884685,0.871252,2.86006,0.365574,0.177231,-0.396454,0.823268
1535563945.921839675,-0.084237,0.868434,2.85831,0.373175,0.178544,-0.394285,0.820611
1535563945.947987406,-0.0777296,0.870224,2.85817,0.372009,0.179024,-0.391615,0.822312
1535563945.971147904,-0.0736624,0.868169,2.85784,0.374258,0.179917,-0.392036,0.820895
1535563945.990402684,-0.0708341,0.867101,2.85733,0.374211,0.178913,-0.387612,0.823234
1535563946.000672216,-0.0666319,0.866831,2.85627,0.374096,0.181361,-0.388618,0.822275
1535563946.009923155,-0.0641566,0.865836,2.85568,0.375122,0.180498,-0.387336,0.822603
1535563946.034934167,-0.0534107,0.864875,2.85523,0.376909,0.180062,-0.385164,0.822901
1535563946.057255571,-0.0482513,0.862096,2.8536,0.377897,0.181828,-0.387881,0.820781
1535563946.080109850,-0.0402042,0.861517,2.85279,0.376557,0.180834,-0.388434,0.821355
1535563946.105156081,-0.0305856,0.861362,2.85037,0.376016,0.179402,-0.388231,0.822012
1535563946.123236066,-0.0214344,0.858743,2.84737,0.375574,0.18275,-0.388166,0.821507
1535563946.146312684,-0.0148899,0.856522,2.84681,0.375745,0.181438,-0.386637,0.822441
1535563946.170732676,-0.00738342,0.854683,2.84618,0.373898,0.179764,-0.385854,0.824016
1535563946.190715982,-0.00236996,0.849563,2.84478,0.38047,0.177368,-0.392128,0.818547
1535563946.213461572,0.0037435,0.845556,2.84343,0.384332,0.171329,-0.38675,0.820585
1535563946.240495065,0.0125168,0.842843,2.84325,0.383943,0.166484,-0.391091,0.819706
1535563946.257490986,0.0178801,0.837914,2.84112,0.388123,0.162363,-0.393094,0.817604
1535563946.280612383,0.0228216,0.83373,2.84062,0.391305,0.155779,-0.392318,0.817741
1535563946.303537247,0.0333172,0.829218,2.83891,0.388873,0.15802,-0.394746,0.817303
1535563946.325934789,0.0424512,0.824298,2.83531,0.393965,0.160855,-0.394404,0.814471
1535563946.347687241,0.0495729,0.819385,2.83221,0.391221,0.166916,-0.396987,0.813319
1535563946.371449876,0.0584696,0.816647,2.82922,0.394824,0.163599,-0.397284,0.812105
1535563946.392923670,0.0653196,0.813223,2.82523,0.392781,0.1655,-0.402629,0.810076
1535563946.413700842,0.0718431,0.810007,2.82219,0.390035,0.1642,-0.400313,0.81281
1535563946.442671574,0.0792115,0.808405,2.81941,0.390793,0.15952,-0.396659,0.815167
1535563946.462539063,0.0860599,0.805821,2.81717,0.393391,0.152842,-0.399042,0.814032
1535563946.481670901,0.0921382,0.803139,2.81431,0.385772,0.156899,-0.395071,0.81883
1535563946.507222831,0.099392,0.801849,2.81135,0.382083,0.157399,-0.394638,0.82067
1535563946.530656819,0.106156,0.797364,2.80695,0.384099,0.157659,-0.392669,0.820624
1535563946.552897742,0.111288,0.79185,2.80159,0.387856,0.161186,-0.391722,0.818621
1535563946.573026707,0.118139,0.788904,2.7971,0.387549,0.165852,-0.386426,0.82035
1535563946.593274102,0.123428,0.784738,2.79544,0.38338,0.170562,-0.385195,0.821921
1535563946.615076136,0.123953,0.780507,2.79305,0.389717,0.164999,-0.384541,0.820381
1535563946.636823762,0.128973,0.776629,2.79037,0.390195,0.164632,-0.388058,0.818569
1535563946.661666030,0.13017,0.772902,2.7892,0.391368,0.157038,-0.384847,0.821014
1535563946.681771844,0.135039,0.770834,2.78907,0.384897,0.154483,-0.386335,0.823854
1535563946.705961810,0.142062,0.76893,2.78762,0.381435,0.152375,-0.38534,0.826318
1535563946.727816024,0.141891,0.766262,2.78634,0.382177,0.150884,-0.38411,0.826822
1535563946.736624081,0.143719,0.764519,2.78569,0.382413,0.149992,-0.386252,0.825877
1535563946.760143826,0.148405,0.758986,2.78275,0.380041,0.14787,-0.383478,0.828642
1535563946.782661664,0.151956,0.755888,2.78128,0.380451,0.147465,-0.381054,0.829644
1535563946.806879937,0.155713,0.751199,2.77994,0.379103,0.151419,-0.382562,0.828855
1535563946.831518635,0.167186,0.753795,2.77576,0.382497,0.147248,-0.383124,0.827787
1535563946.849670934,0.170339,0.749795,2.77421,0.38464,0.14727,-0.380633,0.827939
1535563946.873558989,0.180181,0.749752,2.77039,0.380451,0.149475,-0.378422,0.830489
1535563946.897365416,0.180798,0.745989,2.76895,0.384592,0.144428,-0.377093,0.830079
1535563946.919954242,0.182377,0.744771,2.76856,0.379808,0.149659,-0.377771,0.831046
1535563946.934192748,0.184864,0.74389,2.76854,0.381522,0.147571,-0.38142,0.828965
1535563946.951586476,0.185812,0.740157,2.76547,0.379212,0.145575,-0.378504,0.83171
1535563946.974688332,0.19071,0.737829,2.76339,0.380036,0.146931,-0.378027,0.831312
1535563946.996153831,0.192325,0.737058,2.76119,0.379006,0.149987,-0.382194,0.829329
1535563947.022962201,0.194385,0.733972,2.76034,0.378171,0.147277,-0.379414,0.83147
1535563947.040527405,0.196736,0.731298,2.75974,0.378418,0.145214,-0.379816,0.831537
1535563947.062628499,0.198112,0.729166,2.75792,0.373275,0.147937,-0.382102,0.832333
1535563947.086868903,0.196075,0.726411,2.75949,0.372396,0.143045,-0.385291,0.832112
1535563947.105428575,0.20048,0.724346,2.76048,0.371316,0.138106,-0.387479,0.832413
1535563947.129750144,0.207986,0.728016,2.758,0.366823,0.13314,-0.380195,0.838551
1535563947.152411502,0.207841,0.724831,2.75962,0.367819,0.124743,-0.37887,0.840004
1535563947.176253562,0.209928,0.725551,2.76249,0.364705,0.1126,-0.372748,0.845796
1535563947.195777699,0.210887,0.725496,2.76426,0.359739,0.107523,-0.390282,0.840659
1535563947.220417061,0.214403,0.719304,2.76394,0.362193,0.114296,-0.393321,0.837288
1535563947.243455540,0.214035,0.715815,2.76158,0.369439,0.115768,-0.39496,0.833138
1535563947.263416961,0.215372,0.712652,2.76157,0.373321,0.117108,-0.392022,0.832608
1535563947.274133844,0.218706,0.713232,2.76147,0.370321,0.118845,-0.391425,0.833981
1535563947.287287266,0.217969,0.712377,2.76105,0.371313,0.117888,-0.390835,0.833953
1535563947.295338898,0.219784,0.712524,2.75984,0.373708,0.117906,-0.391927,0.832366
1535563947.318935399,0.220292,0.709561,2.75934,0.377459,0.118739,-0.391839,0.830596
1535563947.342975119,0.224173,0.709569,2.76071,0.372958,0.120946,-0.394135,0.831223
1535563947.367505248,0.225503,0.709531,2.76015,0.372295,0.120512,-0.393061,0.832092
1535563947.387810379,0.226862,0.710496,2.76099,0.367136,0.121291,-0.392225,0.834661
1535563947.409180360,0.229019,0.710981,2.75901,0.374003,0.12252,-0.38857,0.833141
1535563947.433222970,0.231115,0.713458,2.76054,0.368501,0.120919,-0.383485,0.838168
1535563947.453481188,0.233064,0.713454,2.76136,0.36821,0.124228,-0.376182,0.841116
1535563947.475395674,0.234591,0.712904,2.76099,0.369639,0.12525,-0.377968,0.839536
1535563947.497153392,0.2372,0.71367,2.76234,0.365247,0.126855,-0.376039,0.842079
1535563947.521476208,0.238763,0.713645,2.76278,0.36573,0.127803,-0.372876,0.843132
1535563947.544764004,0.239404,0.713677,2.76364,0.361859,0.127452,-0.37015,0.846052
1535563947.567883957,0.241659,0.712648,2.7657,0.360678,0.131516,-0.366429,0.847553
1535563947.588436701,0.241062,0.711367,2.76752,0.365252,0.126105,-0.366813,0.846249
1535563947.611745592,0.243459,0.709593,2.76824,0.367647,0.129595,-0.366721,0.844723
1535563947.636621027,0.24375,0.708861,2.77153,0.366765,0.127249,-0.359143,0.84871
1535563947.653654941,0.244522,0.708605,2.77494,0.363121,0.128051,-0.357246,0.850954
1535563947.678877257,0.24279,0.706049,2.77792,0.363309,0.125467,-0.355668,0.851919
1535563947.700881032,0.242894,0.704048,2.78162,0.364923,0.120273,-0.359126,0.850526
1535563947.721594565,0.241714,0.700796,2.78479,0.367351,0.115076,-0.360371,0.849673
1535563947.745315853,0.245547,0.69897,2.78932,0.359363,0.11827,-0.352311,0.856007
1535563947.767802213,0.247562,0.694627,2.79331,0.3652,0.115253,-0.351174,0.854414
1535563947.787951985,0.246332,0.691664,2.79672,0.363343,0.113834,-0.350722,0.855581
1535563947.809853783,0.245508,0.686631,2.79987,0.369309,0.114692,-0.359654,0.84918
1535563947.836445398,0.25022,0.683683,2.80348,0.368638,0.120817,-0.354506,0.850785
1535563947.854289586,0.249188,0.680431,2.80735,0.367055,0.116322,-0.35437,0.852152
1535563947.879263308,0.250241,0.678009,2.8104,0.367348,0.117807,-0.351786,0.852892
1535563947.910384353,0.247426,0.671153,2.81957,0.370321,0.109775,-0.346098,0.855002
1535563947.937332230,0.24648,0.668484,2.82407,0.364509,0.108706,-0.345791,0.857756
1535563947.958134236,0.245749,0.665602,2.83033,0.363651,0.10702,-0.348946,0.857054
1535563947.979488832,0.246251,0.663482,2.8365,0.369849,0.105939,-0.343648,0.856677
1535563948.002058937,0.246797,0.657755,2.8399,0.372027,0.103136,-0.335678,0.859232
1535563948.022812501,0.249666,0.654155,2.84518,0.369113,0.102414,-0.336094,0.860411
1535563948.045852441,0.250307,0.651932,2.8537,0.371605,0.105133,-0.337533,0.858446
1535563948.072781238,0.246144,0.649891,2.8558,0.373572,0.0972628,-0.343278,0.856238
1535563948.089426506,0.246836,0.647771,2.85749,0.377096,0.0948813,-0.335206,0.858157
1535563948.101277557,0.245252,0.64498,2.86081,0.37313,0.0925857,-0.335937,0.859854
1535563948.112157797,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.137015416,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.156563926,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.178880898,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.203086380,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.223793903,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.250930450,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.271709460,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.291563990,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.315199498,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.338791197,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.358435320,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.382271293,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.403943623,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.426295272,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.447737275,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.476362739,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.491899112,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.514826367,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.537640377,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.561443038,0.248729,0.646619,2.86239,0.375294,0.0901199,-0.334661,0.859672
1535563948.582265874,0.215293,0.539201,2.96842,0.35348,0.0908133,-0.331661,0.869946
1535563948.608192506,0.216383,0.53611,2.97117,0.360702,0.0755111,-0.351014,0.860803
1535563948.628229796,0.21448,0.533136,2.9753,0.367419,0.0721982,-0.348162,0.859403
1535563948.650991535,0.210544,0.528756,2.97778,0.36319,0.0744034,-0.350033,0.860253
1535563948.674989053,0.213458,0.527427,2.98078,0.36339,0.0814341,-0.342611,0.862517
